Portfolio,Geography,Category,Brand,Segment,Initial Sales ($),Margin (%),Trend (%),Contribution (%),Optimized Sales ($),Optimized Contribution (%),Optimized Sales for Margin ($),Optimized Margin ($),Optimized Sales for Target ($),Optimized Margin for Target ($),Optimized Sales for Margin Target ($),Achieved Margin ($),Sales (Year 1),Margin (Year 1),Sales (Year 2),Margin (Year 2),Sales (Year 3),Margin (Year 3),Sales (Year 4),Margin (Year 4),Sales (Year 5),Margin (Year 5)
Hair/APDO,Europe,Face Make-Up,Elizabeth Arden,Hair Dye,2391509.251379745,18.426500435993667,14.653048229871384,9.918665749050785,2726320.546572909,0.034746597090220856,2726320.546572909,502365.46740084206,2726320.546572909,502365.46740084206,2869811.101655694,528805.7551587812,2741938.2554062554,505243.2645871108,3143715.790404228,579276.8038252369,3604365.9813822424,664158.5132742063,4132515.4670152594,761477.9805470725,4738054.951503901,873057.7162964859
Hair/APDO,Europe,Face Make-Up,Elizabeth Arden,Face Make-Up,1227369.6220306633,18.587740849989586,5.324956464001209,3.1524903694408533,1399201.3691149561,0.017832637575151182,1399201.3691149561,260079.92446059428,1215095.9258103566,225858.88176841082,1104632.659827597,205326.25615310075,1292726.5200561725,240288.65544713,1361563.6444477614,253083.92173762352,1434066.3157442731,266560.5303875389,1510429.722722562,280754.76258088613,1590859.4478768727,295704.8314589283
Hair/APDO,Europe,Face Make-Up,Elizabeth Arden,Tools,4647770.012532476,16.362035760846545,9.63410545446303,10.928529853121665,5298457.814287023,0.06752814855318041,5298457.814287023,866935.562347011,5298457.814287023,866935.562347011,5577324.015038972,912563.749838959,5095541.076820765,833734.2531980387,5586450.877637159,914057.0903611177,6124655.446350498,1002118.3143605042,6714711.21077442,1098663.4495444826,7361613.569783079,1204509.8448632394
Hair/APDO,Europe,Face Make-Up,Kilian,Lipstick,1401529.1949339905,8.16510037561289,8.7658599685451,4.076118501545556,1597743.282224749,0.02036302816660951,1597743.282224749,130457.34273826271,1387513.9029846506,113291.90290428078,1681835.0339207884,137323.51867185548,1524385.2815801818,124467.58835209104,1658010.7607446124,135378.2428532605,1803349.6622948947,147245.31004965425,1961428.7684348964,160152.62773885703,2133364.8676586584,174191.38282239056
Hair/APDO,Europe,Face Make-Up,Kilian,Mascara,2474022.63561372,16.73002738390912,10.679050361956818,7.345664815362035,2820385.8045996404,0.03594544644230862,2820385.8045996404,471851.31744140544,2820385.8045996404,471851.31744140544,2968827.162736464,496685.5973067426,2738224.7588371206,458105.7519864298,3030641.1598569076,507027.09595208167,3354284.855608219,561172.7748775715,3712490.624622111,621100.6981243379,4108949.368108432,687428.3544755015
Hair/APDO,Europe,Face Make-Up,Kilian,Toner,4064854.722238603,17.57932694297085,8.095515025685206,4.197961932317883,4633934.383352007,0.05905888475339166,4633934.383352007,814614.4755721895,4633934.383352007,814614.4755721895,4877825.6666863235,857488.9216549365,4393925.647049704,772422.5551259149,4749636.558024047,834954.1391379146,5134144.099244321,902547.976929405,5549779.506238976,975613.8840157429,5999062.740058949,1054594.8525889083
Hair/APDO,Europe,Face Make-Up,Kilian,Bronzer,1733053.0117349639,9.72261733113103,-2.66391784532096,4.824234685179231,1975680.4333778587,0.0251797874919392,1975680.4333778587,192087.8482233603,1715722.4816176142,166813.13135186554,2079663.6140819564,202197.73497195824,1686885.9032864838,164009.4611893379,1641948.6486786315,159640.38388470036,1598208.4856154749,155387.69521005693,1555633.5245617304,151248.2946679233,1514192.7254931352,147219.16435552086
Hair/APDO,Europe,Face Make-Up,Kilian,Hair Dye,1442836.5094063946,11.829931247129032,13.168750957445297,2.462724434555413,1644833.6207232897,0.020963188342458132,1644833.6207232897,194582.68646122827,1428408.1443123305,168979.70140054033,1731403.8112876734,204823.88048550344,1632840.0560532194,193163.85600667898,1847864.6965682781,218601.1231439968,2091205.3964899068,247388.16064100806,2366591.027162319,279966.0914140271,2678241.5057105715,316834.12875763397
Hair/APDO,Europe,Face Make-Up,Kilian,Face Make-Up,3741205.65776328,15.309245066196915,-3.084916026732847,13.9160136686812,4264974.449850139,0.05435653888729773,4264974.449850139,652935.3905382415,4264974.449850139,652935.3905382415,4489446.789315936,687300.4110928859,3625792.6048339047,555081.4754660672,3513939.9476712896,537957.6780679894,3405537.85105581,521362.13544023014,3300479.868092136,505278.55136671785,3198662.835682271,489691.1323559625
Hair/APDO,Europe,Face Make-Up,Kilian,Tools,3058124.9097056882,10.455882817035263,10.130771669906133,4.603116417622877,3486262.397064484,0.044431956107971064,3486262.397064484,364519.51093142707,3486262.397064484,364519.51093142707,3669749.8916468257,383704.7483488706,3367936.5616884944,352147.50024223555,3709134.524740443,387822.75943305856,4084898.4743715543,427112.19767515094,4498730.211757615,470381.9591959386,4954486.297555864,518035.28145851014
Hair/APDO,Europe,Face Make-Up,Frederic Malle,Lipstick,3620794.266708442,5.5956681135837085,11.78816075218544,7.274391858298459,4127705.4640476233,0.052607063702269,4127705.4640476233,230972.69847436532,3584586.3240413577,200581.55393826464,4344953.12005013,243129.15628880562,4047619.3153739474,226491.34338963518,4524759.186906736,253190.50703818974,5058145.073508582,283037.011017125,5654407.345852522,316401.8688640045,6320957.973365,353699.8297886123
Hair/APDO,Europe,Face Make-Up,Frederic Malle,Mascara,3365118.1146107377,8.318567297100255,8.541474253168959,11.811363862505873,3836234.6506562405,0.04889230648885177,3836234.6506562405,319119.76108951826,3836234.6506562405,319119.76108951826,4038141.737532885,335915.5379889666,3652548.8119589384,303839.7309822402,3964530.32831684,329792.12337498605,4303159.665569098,357961.2326820397,4670712.940476433,388536.3992079023,5069660.683726659,421723.1357104351
Hair/APDO,Europe,Face Make-Up,Frederic Malle,Toner,2629459.3409797945,14.265903860926915,4.126518476447972,13.517279169609838,2997583.6487169657,0.03820380967936087,2997583.6487169657,427632.4014768275,2997583.6487169657,427632.4014768275,3155351.2091757534,450139.3699756079,2737964.4665160133,390595.37853951496,2850947.0761053767,406713.3690030999,2968591.933954619,423496.47132119694,3091091.4285996007,440972.13145737135,3218645.8875246625,459168.9279379462
Hair/APDO,Europe,Face Make-Up,Frederic Malle,Bronzer,2740411.3123144363,17.627130635432284,11.02704116540497,6.747067498876992,3124068.8960384573,0.03981584753457985,3124068.8960384573,550683.705445606,3124068.8960384573,550683.705445606,3288493.5747773233,579667.0583637959,3042597.5958247636,536322.652926553,3378106.085213982,595463.172644156,3750611.233841577,661125.1418164534,4164192.678551591,734027.6833593957,4623379.919422254,814969.2181689045
Hair/APDO,Europe,Face Make-Up,Frederic Malle,Hair Dye,1535380.2133586376,11.091231988396565,11.524347515504402,4.186855501471493,1750333.4432288466,0.022307769716170187,1750333.4432288466,194133.54275900088,1520026.4112250512,168589.65555386918,1842456.2560303651,204351.09764105355,1712322.76483038,189917.6902374636,1909656.7908365258,211804.46485384804,2129732.2757659564,236213.5474369599,2375170.0243750853,263435.6175222959,2648892.8720681607,293794.8535651803
Hair/APDO,Europe,Face Make-Up,Frederic Malle,Face Make-Up,2859963.556359872,17.091451219411212,2.0695495025675754,9.990934918037764,3260358.454250254,0.04155284004367506,3260358.454250254,557242.5747861316,3260358.454250254,557242.5747861316,3431956.2676318465,586571.1313538228,2919151.9179141317,498925.4260708007,2979565.211910515,509250.93474423204,3041228.7889322857,519790.13493105205,3104168.5242055757,530547.4490829129,3168410.8284571315,541527.3911762934
Hair/APDO,Europe,Face Make-Up,Frederic Malle,Tools,1605342.0832196653,6.639191680522399,10.887684501857127,2.3855607277218955,1830089.9748704184,0.02332425623084167,1830089.9748704184,121503.18135767129,1589288.6623874686,105515.92065271454,1926410.4998635983,127898.08563965399,1780126.6644161632,118186.0214066788,1973941.2393712283,131053.74254273533,2188857.7337660156,145322.46055866443,2427173.6580129596,161144.7115746276,2691436.6682095956,178689.63936230072
Hair/APDO,Europe,Face Make-Up,Balmain,Lipstick,1721216.2778581306,17.826641329961603,1.929385741573344,14.622634893198256,1962186.5567582687,0.025007809807702685,1962186.5567582687,349791.95969802,1962186.5567582687,349791.95969802,1549094.6500723176,276151.54713001585,1754425.179304765,312755.0841171962,1788274.8085608438,318789.33611619915,1822777.527737365,324940.01211288146,1857945.937458133,331209.35837525415,1893792.8814615915,337599.66451050283
Hair/APDO,Europe,Face Make-Up,Balmain,Mascara,4908804.506482369,9.02414030680335,-4.180435555002191,10.870885978875307,5596037.1373899,0.07132075792012883,5596037.1373899,504994.2428988863,5596037.1373899,504994.2428988863,5890565.407778843,531572.8872619857,4703595.09756783,424459.0210684449,4506964.335745765,406714.7852352854,4318553.596202981,389712.3357458587,4138019.2462054854,373420.66270010936,3965032.0183642777,357810.05254686915
Hair/APDO,Europe,Face Make-Up,Balmain,Toner,2529439.261917547,6.511292659393645,9.150456379560856,1.4364487275668971,2883560.758586003,0.03675060292881081,2883560.758586003,187757.0800029661,2504144.8692983715,163052.20105520744,3035327.114301056,197639.0315820696,2760894.4982267977,179769.92079664447,3013528.9449727363,196219.6889827125,3289280.5965679064,214174.68603118556,3590264.7827582117,233772.64725253062,3918790.395615237,255163.91136671806
Hair/APDO,Europe,Face Make-Up,Balmain,Bronzer,4415885.10721509,7.079787936699556,-2.4537624250655,3.4594121715601833,5034109.022225202,0.06415905793740347,5034109.022225202,356404.2432758038,5034109.022225202,356404.2432758038,5299062.1286581075,375162.36134295136,4307529.777720182,304963.9735727746,4201833.230585977,297480.88217925926,4098730.225609943,290181.4080705912,3998157.123429124,283061.04571482906,3900051.84623934,276115.4001350811
Hair/APDO,Europe,Face Make-Up,Balmain,Hair Dye,4821198.613214299,15.39754040380769,11.027430709272735,6.566889800258542,5496166.4190643,0.07004791873944895,5496166.4190643,846274.445035936,5496166.4190643,846274.445035936,5785438.3358571585,890815.2053009853,5352852.949642925,824207.6956776811,5943135.09963406,915096.6282190308,6598510.204704674,1016008.2748187758,7326156.345372774,1128047.883324894,8134043.160011744,1252442.5820259643
Hair/APDO,Europe,Face Make-Up,Balmain,Face Make-Up,2013407.2737723,8.51726010174755,4.612960566248178,8.725602269478358,2295284.2921004216,0.029253096671034946,2295284.2921004216,195495.3332327479,1993273.2010345769,169772.26307054423,2416088.72852676,205784.56129762938,2106284.957349389,179397.7683014299,2203447.0518447333,187673.3166099041,2305091.195444489,196330.61269848907,2411424.143306402,205387.26644174382,2522662.188122114,214861.70005079653
Hair/APDO,Europe,Face Make-Up,Balmain,Tools,3342986.796437399,8.856777559980419,13.973081618059812,3.376618974899902,3811004.9479386345,0.048570757243244285,3811004.9479386345,337532.2310387724,3811004.9479386345,337532.2310387724,4011584.1557248784,355297.08530397096,3810105.06998456,337452.5308500687,4342494.161147337,384605.04840795725,4949274.414543936,438346.2257291795,5640840.567989913,499596.70162000257,6429039.824499772,569405.7564985002
Hair/APDO,Europe,Make Up Brushes,Bobbi Brown,Lipstick,4845439.286448856,5.222841837612557,4.622513836336912,5.667149733631879,5523800.786551695,0.07040011512154151,5523800.786551695,288499.3785063934,4796984.893584367,250538.9339660785,5814527.1437386265,303683.5563225194,5069420.387896259,264767.80894350656,5303755.046748849,277006.73754608625,5548921.857630231,289811.4123167396,5805421.538266712,303207.9849503643,6073777.952130775,317223.8160075733
Hair/APDO,Europe,Make Up Brushes,Bobbi Brown,Mascara,2521055.3626861284,13.559968684711835,3.71178316025418,6.807855904222329,2874003.113462186,0.036628791997713205,2874003.113462186,389713.92218311556,2874003.113462186,389713.92218311556,3025266.435223354,410225.18124538485,2614631.471098997,354543.2087016444,2711680.9217459555,367703.0838180568,2812332.637559147,381351.4249629507,2916720.3268103995,395506.36293611483,3024982.660732659,410186.7015133114
Hair/APDO,Europe,Make Up Brushes,Bobbi Brown,Toner,3797255.3693598793,15.28814412629697,11.665425640716958,4.499425737352938,4328871.121070262,0.055170893565100666,4328871.121070262,661804.0560308691,4328871.121070262,661804.0560308691,4556706.443231855,696635.8484535464,4240221.370860687,648251.154451227,4734861.241880231,723872.4108388242,5287202.959242895,808315.2086588923,5903977.688927162,902608.6182676016,6592701.81607348,1007901.7554583114
Hair/APDO,Europe,Make Up Brushes,Bobbi Brown,Bronzer,3242878.293893286,13.777921780892807,2.394756217453775,7.804805586637533,3696881.2550383457,0.047116265774646025,3696881.2550383457,509353.4076516716,3696881.2550383457,509353.4076516716,3891453.952671943,536161.4817386017,3320537.3234607545,457501.0351317743,3400056.097467204,468457.0696155079,3481479.152258216,479675.474416227,3564852.090716277,491162.53266341053,3650221.6078017354,502924.67795217095
Hair/APDO,Europe,Make Up Brushes,Bobbi Brown,Hair Dye,1912019.6448757793,7.127665964254778,-0.7239757867453438,2.477191049616815,2179702.395158388,0.027780020583552632,2179702.395158388,155361.9057417506,1892899.4484270215,134919.54972309922,2294423.573850935,163538.84814921115,1898177.0856090642,135295.72207224052,1884434.7431197062,134316.21380393524,1870791.8918625026,133343.79693832164,1857247.811545023,132378.42013536132,1843801.7870895793,131420.03242670526
Hair/APDO,Europe,Make Up Brushes,Bobbi Brown,Face Make-Up,3573813.0883555585,14.910910896637272,14.012127431597456,11.215497791061377,4074146.9207253363,0.05192446710595241,4074146.9207253363,607492.4171474461,4074146.9207253363,607492.4171474461,4288575.70602667,639465.7022604696,4074580.332463048,607557.0427854718,4645515.720950577,692688.7098402171,5296451.303625065,789749.1345673166,6038596.809641514,900409.7896928272,6884732.689688861,1026576.3568311648
Hair/APDO,Europe,Make Up Brushes,Bobbi Brown,Tools,734206.2744025915,18.263677608934312,12.253503258914517,7.206484490817782,836995.1528189542,0.010667393230053656,836995.1528189542,152866.09631326087,726864.2116585656,132752.13627204235,660785.6469623324,120683.76024731123,824172.2641636679,150524.16526910677,925162.2394120326,168968.64876581065,1038527.0245686326,189673.2276488731,1165782.9673688582,212914.84278011613,1308632.2212672713,239004.36997889035
Hair/APDO,Europe,Make Up Brushes,Aveda,Lipstick,3136383.727375647,19.641174987087783,5.646087276963325,13.674505597265256,3575477.449208237,0.045568990223463744,3575477.449208237,702265.7824228526,3575477.449208237,702265.7824228526,3763660.4728507763,739227.1393924765,3313466.6899637515,650803.7907146459,3500547.9111722126,687548.7407401805,3698191.901408912,726368.3427140333,3906995.0438320483,767379.7332958997,4127587.3939134367,810706.6627835145
Hair/APDO,Europe,Make Up Brushes,Aveda,Mascara,873674.410145839,7.865778030630243,3.8150988688263574,9.186595316722265,995988.8275662564,0.012693746720762088,995988.8275662564,78342.27038623832,864937.6660443806,68034.07691436486,786306.969131255,61849.160831240784,907005.9526845382,71343.07496276894,941609.1265255938,74064.88380865948,977532.4456604376,76890.53235304121,1014826.2749372396,79823.98218307666,1053542.9006729228,82869.34602439536
Hair/APDO,Europe,Make Up Brushes,Aveda,Toner,4173025.333382601,19.8239317271478,2.777029929482328,1.663818905961189,4757248.880056164,0.06063051180867276,4757248.880056164,943073.7700728374,4757248.880056164,943073.7700728374,5007630.400059121,992709.2316556184,4288911.495855515,850230.8867761907,4408015.851744431,873842.0529716687,4530427.771243699,898108.9083190946,4656239.106384715,923049.6615024628,4785544.259957278,948683.0268663713
Hair/APDO,Europe,Make Up Brushes,Aveda,Bronzer,4105271.764828962,14.065710786242121,-1.0291428226359667,7.927598392699882,4680009.811905016,0.05964611003535755,4680009.811905016,658276.6449103135,4680009.811905016,658276.6449103135,4926326.117794754,692922.7841161195,4063022.655111524,571493.0158474827,4021208.34907437,565611.5364930225,3979824.371966633,559790.5859612034,3938866.295089022,554029.541323992,3898329.735319886,548327.7860641732
Hair/APDO,Europe,Make Up Brushes,Aveda,Hair Dye,3840396.10490176,16.556176806029654,4.9923682399752405,5.273003421804027,4378051.559588006,0.055797691791026276,4378051.559588006,724837.9568645289,4378051.559588006,724837.9568645289,4608475.325882112,762987.3230152937,4032122.8203321216,667565.3831704555,4233421.239411177,700892.7053409264,4444769.216831907,735883.8501586701,4666668.463553219,772621.8817770985,4899645.73779259,811194.0112180372
Hair/APDO,Europe,Make Up Brushes,Aveda,Face Make-Up,4881841.61917322,14.950439164347392,3.1647503869259737,4.926485138865134,5565299.445857471,0.07092901008090156,5565299.445857471,832036.7079666838,5565299.445857471,832036.7079666838,5858209.943007864,875828.1136491408,5036339.720705117,752954.906053882,5195727.301503038,776784.0493566002,5360159.101380974,801367.3255641924,5529794.7572817765,826728.6011006836,5704798.958259063,852892.497702845
Hair/APDO,Europe,Make Up Brushes,Aveda,Tools,3789963.4235160295,8.632751683906516,-1.5658002205262367,8.417674445468984,4320558.302808274,0.05506494778876978,4320558.302808274,372983.069639844,4320558.302808274,372983.069639844,4547956.108219235,392613.7575156253,3730620.1678727516,322055.17536219105,3672206.1090572043,317012.4347161538,3614706.6977034085,312048.6533142726,3558107.6122593917,307162.5948125286,3502394.7554200734,302353.0422255799
Hair/APDO,Europe,Make Up Brushes,Elizabeth Arden,Lipstick,1804943.2668986383,14.433577173854225,-2.6412265025153303,10.169175463942501,2057635.3242644474,0.026224291806293917,2057635.3242644474,296990.38248419465,1786893.8342296518,257912.7005783796,2165931.9202783657,312621.4552465207,1757270.6269779457,253637.0120983338,1710857.1294572868,246937.8841146046,1665669.5175338879,240415.69527461904,1621675.4127924638,234065.77221481936,1578843.2920050144,227883.56500576437
Hair/APDO,Europe,Make Up Brushes,Elizabeth Arden,Mascara,1774834.37598966,5.003644016517691,-2.4612788465164726,14.070615289691316,2023311.188628212,0.025786835208271516,2023311.188628212,101239.28922532851,1757086.0322297632,87918.33011673266,2129801.251187592,106567.67286876685,1731150.7529327238,86620.62106601919,1688542.30564948,84488.64604300007,1646982.571066048,82409.14487023554,1606445.7374385863,80380.82601994932,1566906.6283222449,78402.4297524651
Hair/APDO,Europe,Make Up Brushes,Elizabeth Arden,Toner,4403095.87601911,8.504135480543553,10.567438090909825,9.52000230443564,5019529.298661785,0.06397324127656304,5019529.298661785,426867.5720437759,5019529.298661785,426867.5720437759,5283715.051222932,449334.2863618693,4868390.306800833,414014.5074119928,5382854.438495867,457765.2341701405,5951684.24880771,506139.29189277854,6580624.797166896,559625.2482173173,7276028.248602568,618763.2998637827
Hair/APDO,Europe,Make Up Brushes,Elizabeth Arden,Bronzer,4869071.201524412,10.604084893010887,8.629212250343425,1.8895001139348602,5550741.16973783,0.07074346676491357,5550741.16973783,588605.305830305,5550741.16973783,588605.305830305,5842885.441829295,619584.5324529527,5289233.690124301,560874.8306905134,5745652.891661799,609273.910289552,6241457.474851291,661849.4491944045,6780046.087871134,718961.8429431187,7365110.655464641,781002.5863696611
Hair/APDO,Europe,Make Up Brushes,Elizabeth Arden,Hair Dye,2283113.060673827,19.457264917822705,5.779617489002412,5.030313046687824,2602748.8891681624,0.03317169255560518,2602748.8891681624,506423.74651113705,2602748.8891681624,506423.74651113705,2739735.672808592,533077.6279064601,2415068.2624222296,469906.2297657509,2554649.9700885317,497065.0124032041,2702298.966542564,525793.4687917718,2858481.5102179893,556182.3200700935,3023690.807502449,588327.530711604
Hair/APDO,Europe,Make Up Brushes,Elizabeth Arden,Face Make-Up,1041219.3340787309,15.552925102722956,7.897120868594536,6.235141990452845,1186990.0408497532,0.015128032083885481,1186990.0408497532,184611.67203014274,1030807.1407379436,160320.66255249237,937097.4006708579,145746.05686590218,1123445.6833981033,174728.66570868107,1212165.5469090594,188527.19963177812,1307891.725275928,203415.42045687616,1411177.515651314,219479.3820757154,1522619.909732728,236811.93415987908
Hair/APDO,Europe,Make Up Brushes,Elizabeth Arden,Tools,4779236.083396254,5.333042194817755,1.0744770326365156,13.89497280819414,5448329.135071729,0.06943823884143778,5448329.135071729,290561.69168592454,4731443.722562292,252329.89014830292,5735083.300075505,305854.4123009732,4830587.877447824,257617.28976204383,4882491.434732325,260385.32837263768,4934952.68381897,263183.10892235686,4987977.616978084,266010.9509815063,5041572.290865564,268869.17755410064
Hair/APDO,Europe,Make Up Brushes,Kilian,Lipstick,1944209.4724374816,8.783792507827556,5.684408198624947,12.533224498887531,2216398.798578729,0.028247711422734984,2216398.798578729,194683.87161313836,1924767.3777131068,169067.5727166728,2333051.366924978,204930.3911717246,2054726.2750871608,180482.89260747025,2171525.303927516,190742.27695196474,2294963.666339187,201584.84658126612,2425418.7691440354,213043.75212751713,2563289.4725082475,225154.02864011194
Hair/APDO,Europe,Make Up Brushes,Kilian,Mascara,964160.4239526247,19.14531064468604,10.90145762362328,3.5375035777217274,1099142.883305992,0.014008431605309622,1099142.883305992,210434.31943789116,954518.8197130985,182745.59319606342,867744.3815573623,166132.35745096675,1069267.9639935668,204714.67333067805,1185833.757971305,227031.55669316076,1315106.9225831663,251781.30563831795,1458472.7464539064,279229.1379766846,1617467.5348606738,309669.1841260215
Hair/APDO,Europe,Make Up Brushes,Kilian,Toner,3704035.825391732,10.774380839563356,3.0458935615263734,11.96606129414413,4222600.840946575,0.05381649281029422,4222600.840946575,454959.0959381889,4222600.840946575,454959.0959381889,4444842.990470079,478904.31151388306,3816856.8141139694,411242.6892534639,3933114.2100677476,423768.70384768303,4052912.68255968,436676.2475139434,4176360.0890120515,449976.9412216856,4303567.572069427,463682.75990271027
Hair/APDO,Europe,Make Up Brushes,Kilian,Bronzer,4832531.635913295,6.899838092707909,3.4126047375763875,7.73318251318025,5509086.064941156,0.0702125779283311,5509086.064941156,380118.01886887307,5509086.064941156,380118.01886887307,5799037.963095954,400124.23038828745,4997446.83946535,344815.7406922577,5167989.947066805,356582.93899503077,5344353.016837878,368751.70526456425,5526734.661083294,381335.7434283165,5715340.2699607,394349.2250746234
Hair/APDO,Europe,Make Up Brushes,Kilian,Hair Dye,2193403.1762974896,10.447836855743375,-3.9546266487680692,10.597540687876727,2500479.6209791377,0.03186828417211827,2500479.6209791377,261246.03141101063,2171469.1445345148,226871.5535937724,2632083.8115569875,274995.82253790594,2106662.2697727038,220100.63704735247,2023351.6422527302,211396.4786005696,1943335.6390099174,203036.53712327417,1866483.969954624,195007.2001194613,1792671.4974838141,187295.39341652062
Hair/APDO,Europe,Make Up Brushes,Kilian,Face Make-Up,2462964.877040204,7.921907039658901,11.320670046041368,12.235850474122792,2807779.9598258324,0.03578478660724705,2807779.9598258324,222429.71829557448,2438335.228269802,193162.65009878838,2955557.852448245,234136.54557428896,2741789.004119814,217201.97612996123,3052177.8906348613,241790.69518111565,3397704.878851859,269163.02198459936,3782347.8373249276,299634.07958942966,4210534.955982064,333554.66508524196
Hair/APDO,Europe,Make Up Brushes,Kilian,Tools,2688762.326400022,9.476759917216409,7.761854515929048,5.034129900883643,3065189.0520960246,0.03906543166115126,3065189.0520960246,290480.60747594165,3065189.0520960246,290480.60747594165,3226514.7916800263,305769.0605009913,2897460.146454301,274585.3417765011,3122356.787679109,295898.25652725965,3364709.5790069974,318865.44871407613,3625873.4414130496,343615.3209448271,3907308.4628672404,370286.24225100724
Hair/APDO,Europe,Make Up Brushes,Frederic Malle,Lipstick,1562035.686456704,15.9577198103949,-4.1934952055809855,2.3267585944843154,1780720.6825606425,0.02269505108815459,1780720.6825606425,284162.41712877894,1546415.329592137,246772.625401308,1405832.1178110337,224338.75036482548,1496531.794835678,238812.35069335136,1433774.8057692489,228797.76621669042,1373649.5280304872,219203.1428599171,1316045.600931043,210010.86957360365,1260857.29175274,201204.0738268356
Hair/APDO,Europe,Make Up Brushes,Frederic Malle,Mascara,530546.783106154,7.294147797131393,-3.620199825790811,14.94123314891886,604823.3327407837,0.0077083938937136205,604823.3327410155,44116.70780166545,525241.3152750924,38311.8778277621,477492.1047955386,34828.9798434201,511339.92938840616,37297.89019533765,492828.40215548826,35947.63203946238,474987.02919920755,34646.25592699384,457791.5495956089,33391.99223028177,441218.5807146636,32183.13538573303
Hair/APDO,Europe,Make Up Brushes,Frederic Malle,Toner,1799644.864793403,7.239020190038709,-0.18007484008164099,14.105758001561885,2051595.1458644792,0.02614731052634847,2051595.1458644792,148515.38682698374,1781648.416145469,128973.88856027537,2159573.837752084,156331.98613366712,1796404.1571810888,130042.05963303371,1793169.2852678248,129807.88660211064,1789940.2385449857,129574.13525789854,1786717.0065228688,129340.8048410457,1783499.5787306612,129107.89459356788
Hair/APDO,Europe,Make Up Brushes,Frederic Malle,Bronzer,2840721.0036097807,10.472271444617853,12.467829158184387,6.5298637876864545,3238421.94411515,0.041273262104760955,3238421.94411515,339136.3365098092,3238421.94411515,339136.3365098092,3408865.2043317365,356985.6173787465,3194897.245200509,334578.31189401535,3593231.575511648,376292.9642212985,4041229.549604377,423208.52813467785,4545083.145739115,475973.44440537615,5111756.3474473,535317.0002921642
Hair/APDO,Europe,Make Up Brushes,Frederic Malle,Hair Dye,2007538.564809631,8.109237838246033,2.5559364781882294,5.433580984236964,2288593.9638829795,0.029167829317104384,2288593.9638829795,185587.52768301332,1987463.1791615349,161168.11614577475,2409046.277771557,195355.29229790875,2058849.9753012971,166957.0412298519,2111472.8728511925,171224.35714954947,2165440.7782354453,175600.7429534781,2220788.0689999284,180088.98639859562,2277550.0013587493,184691.94649515674
Hair/APDO,Europe,Make Up Brushes,Frederic Malle,Face Make-Up,3547867.8168416345,9.343740570060906,6.543994928451228,1.9224903104476179,4044569.311199463,0.05154750435944805,4044569.311199463,377914.0636147772,4044569.311199463,377914.0636147772,4257441.380209961,397804.2774892391,3780040.1068439046,353197.14102774754,4027405.7397291926,376310.3440240381,4290958.967085225,400936.0738522085,4571759.104273206,427173.3101914286,4870934.788197852,455127.5099460529
Hair/APDO,Europe,Make Up Brushes,Frederic Malle,Tools,1360801.2051343145,11.111079074170231,13.738985078173908,6.281527800019735,1551313.3738531184,0.019771285085938794,1551313.3738531184,172367.65565699805,1347193.1930829713,149687.70096528778,1632961.4461611772,181439.63753368214,1547761.4796513286,171973.0018836063,1760408.1983863483,195600.34695088273,2002270.4180775988,222473.84943132088,2277362.05204197,253039.4984075291,2590248.484548012,287804.5573356257
Hair/APDO,Europe,Make Up Brushes,Balmain,Lipstick,3488333.5453992537,8.826308336320972,-2.4593284805353655,1.8195124011207018,3976700.241755149,0.05068252198830531,3976700.241755149,350995.82494853094,3976700.241755149,350995.82494853094,4186000.254479104,369469.28941950627,3402543.965021181,300319.0216316506,3318864.232226678,292933.19040019833,3237242.458933226,285729.0010197453,3157628.0331566976,278701.98632051755,3079971.587627907,271847.78899511934
Hair/APDO,Europe,Make Up Brushes,Balmain,Mascara,1874360.743442381,7.36491540195362,-1.519791039677516,11.650630317417301,2136771.247524314,0.027232868748697008,2136771.247524314,157371.3947134347,1855617.1360079572,136664.6322511407,2249232.8921308573,165654.09969835237,1845874.3768123107,135947.08627856526,1817820.943429814,133880.97464260098,1790193.8636141864,131846.26358614978,1762986.657682121,129842.47588601787,1736192.944427958,127869.14157180673
Hair/APDO,Europe,Make Up Brushes,Balmain,Toner,571271.319251934,13.367151886031516,2.589227611869296,8.091699998719662,651249.3039472046,0.008300086795731135,651249.3039472046,87053.48361534589,565558.6060594146,75599.07787648459,514144.1873267406,68726.43443316781,586062.833988695,78339.90916684961,601237.3347092342,80368.30772611102,616804.7377923927,82449.22614094758,632775.2163746314,84584.02426996155,649159.2069980691,86774.09718158963
Hair/APDO,Europe,Make Up Brushes,Balmain,Bronzer,3032736.0674657132,9.700515416859172,0.9021772036857056,11.26762589068868,3457319.116910913,0.044063077805957133,3457319.116910913,335377.7739459625,3457319.116910913,335377.7739459625,3639283.280958856,353029.2357325921,3060096.7209143434,296845.1541830979,3087704.2159411665,299523.22349438345,3115560.77949463,302225.4537364944,3143668.6586142033,304952.0628838407,3172030.1206116327,307703.270877348
Hair/APDO,Europe,Make Up Brushes,Balmain,Hair Dye,4420746.446545208,7.888724486877918,-3.047624789297021,13.569141289488364,5039650.949061536,0.06422968906664747,5039650.949061536,397564.17847179284,5039650.949061536,397564.17847179284,5304895.735854249,418488.6089176767,4286018.681968329,338112.20527659776,4155396.914142761,327807.8138929494,4028756.007693663,317817.4616954952,3905974.6409028973,308131.5779481487,3786935.189483085,298740.88359494886
